age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
31,admin.,married,secondary,false,3,true,false,cellular,28,jul,37,12,-1,0,unknown,false
35,services,divorced,secondary,false,221,true,false,cellular,14,may,150,1,360,1,failure,false
50,self-employed,married,secondary,false,36,false,false,cellular,13,aug,104,10,-1,0,unknown,false
42,blue-collar,married,primary,false,969,true,false,cellular,13,may,721,1,-1,0,unknown,false
36,services,single,secondary,false,760,false,false,unknown,20,jun,9,13,-1,0,unknown,false
25,admin.,single,tertiary,false,220,false,false,cellular,26,may,68,1,-1,0,unknown,false
42,management,single,tertiary,false,10907,false,false,cellular,4,may,74,3,-1,0,unknown,false
27,student,single,tertiary,false,-148,true,false,cellular,11,sep,146,3,224,1,other,false
32,blue-collar,married,primary,false,415,true,false,unknown,2,jun,777,4,-1,0,unknown,true
57,management,married,tertiary,false,1341,true,false,unknown,8,may,339,2,-1,0,unknown,false
48,blue-collar,married,secondary,false,865,true,false,cellular,13,may,78,2,-1,0,unknown,false
34,blue-collar,divorced,secondary,false,-566,true,false,unknown,26,may,248,2,-1,0,unknown,false
33,services,married,secondary,false,210,true,true,unknown,20,may,201,1,-1,0,unknown,false
26,technician,single,secondary,false,1275,true,false,unknown,20,jun,18,9,-1,0,unknown,false
50,blue-collar,married,secondary,false,579,false,false,cellular,26,aug,83,4,-1,0,unknown,false
60,technician,single,tertiary,false,2934,false,false,cellular,8,aug,233,2,-1,0,unknown,false
47,management,married,tertiary,false,6637,true,false,cellular,17,apr,174,2,-1,0,unknown,false
31,management,married,tertiary,false,271,false,false,cellular,18,nov,89,1,-1,0,unknown,false
52,technician,married,tertiary,false,0,false,false,cellular,9,aug,145,3,94,4,success,false
36,services,married,secondary,false,472,true,false,unknown,19,jun,1017,1,-1,0,unknown,false
43,blue-collar,married,primary,false,487,true,false,unknown,7,may,548,2,-1,0,unknown,false
30,technician,single,tertiary,false,699,true,false,cellular,11,aug,213,4,-1,0,unknown,false
32,blue-collar,married,secondary,false,150,false,false,cellular,5,feb,210,1,-1,0,unknown,false
31,management,single,tertiary,false,1130,true,false,cellular,17,apr,224,3,74,4,failure,false
29,management,single,secondary,false,584,true,false,unknown,16,jun,541,19,-1,0,unknown,false
48,services,divorced,secondary,false,3186,false,true,cellular,9,apr,104,1,-1,0,unknown,false
32,services,single,secondary,false,133,false,false,cellular,15,apr,171,1,-1,0,unknown,true
30,housemaid,single,tertiary,false,868,false,false,cellular,7,aug,387,2,-1,0,unknown,false
48,blue-collar,married,secondary,false,480,true,false,cellular,15,may,830,1,352,2,failure,true
51,blue-collar,married,unknown,false,1883,true,false,unknown,5,may,57,1,-1,0,unknown,false
34,management,married,tertiary,false,606,false,false,cellular,20,apr,97,1,-1,0,unknown,true
35,blue-collar,married,secondary,false,603,true,false,cellular,17,apr,474,2,-1,0,unknown,false
49,management,single,primary,false,548,false,false,telephone,31,jul,115,6,-1,0,unknown,false
36,unemployed,married,secondary,false,-872,true,true,cellular,20,nov,153,1,183,1,failure,false
37,blue-collar,divorced,secondary,false,33,true,false,cellular,20,nov,106,2,167,1,failure,false
37,management,married,tertiary,false,1689,true,false,unknown,29,may,645,2,-1,0,unknown,false
49,blue-collar,married,primary,false,902,false,false,unknown,9,jun,210,2,-1,0,unknown,false
44,services,divorced,secondary,false,0,true,true,unknown,13,may,97,1,-1,0,unknown,false
40,student,married,secondary,false,260,false,false,cellular,19,nov,52,1,152,6,failure,false
57,technician,married,secondary,false,589,true,false,cellular,2,feb,223,1,76,4,failure,false
39,technician,married,secondary,false,626,true,false,cellular,11,may,126,2,-1,0,unknown,false
38,services,married,secondary,false,0,false,true,cellular,16,jul,1473,6,-1,0,unknown,false
51,blue-collar,divorced,secondary,false,78,true,false,unknown,27,may,723,2,-1,0,unknown,false
27,blue-collar,single,secondary,false,3792,false,false,cellular,22,apr,279,2,-1,0,unknown,true
38,blue-collar,single,tertiary,false,14058,false,false,telephone,17,jul,293,20,-1,0,unknown,false
30,technician,single,secondary,false,-522,true,true,cellular,5,may,670,2,286,6,failure,true
36,student,single,unknown,false,386,false,false,unknown,18,jun,359,2,-1,0,unknown,false
37,unemployed,married,secondary,false,1978,false,false,cellular,9,sep,404,1,182,1,success,true
53,admin.,married,secondary,false,459,false,false,cellular,14,oct,317,6,192,1,success,false
38,unemployed,married,tertiary,false,2812,true,false,cellular,30,apr,830,1,-1,0,unknown,true
48,management,married,tertiary,false,5057,false,true,cellular,19,nov,37,1,-1,0,unknown,false
26,housemaid,married,secondary,false,-759,true,false,cellular,11,jul,191,1,-1,0,unknown,false
33,blue-collar,single,secondary,false,-416,true,false,unknown,16,may,767,2,-1,0,unknown,true
47,technician,married,unknown,false,2106,true,false,unknown,6,may,168,1,-1,0,unknown,false
45,management,divorced,tertiary,false,220,true,false,unknown,18,jun,89,4,-1,0,unknown,false
32,blue-collar,divorced,secondary,false,0,true,false,unknown,2,jun,746,2,-1,0,unknown,false
69,retired,married,unknown,false,426,false,false,telephone,9,mar,225,1,90,1,success,true
65,unknown,married,unknown,false,4717,false,false,telephone,6,aug,256,1,-1,0,unknown,true
37,blue-collar,married,secondary,false,395,true,false,unknown,6,may,219,2,-1,0,unknown,false
45,blue-collar,divorced,primary,false,0,true,false,cellular,21,jul,211,2,-1,0,unknown,false
36,blue-collar,married,secondary,false,-206,true,false,unknown,8,may,177,2,-1,0,unknown,false
62,self-employed,divorced,tertiary,false,6,true,false,cellular,13,oct,216,1,183,4,success,true
37,management,married,tertiary,false,4039,false,true,cellular,25,jul,106,2,-1,0,unknown,false
39,services,divorced,secondary,false,687,true,false,cellular,9,jul,869,1,-1,0,unknown,true
38,technician,single,secondary,false,-242,true,false,cellular,18,may,1173,3,278,6,success,true
31,management,married,tertiary,false,582,true,false,cellular,15,jul,58,2,-1,0,unknown,false
58,blue-collar,divorced,primary,false,8218,true,false,cellular,31,jul,124,10,-1,0,unknown,false
44,management,single,tertiary,false,1424,true,false,cellular,8,aug,201,2,-1,0,unknown,false
31,blue-collar,married,secondary,false,92,true,false,unknown,16,may,688,1,-1,0,unknown,true
33,technician,single,secondary,false,2085,false,false,cellular,9,feb,501,2,-1,0,unknown,true
36,technician,single,tertiary,false,197,false,false,cellular,30,apr,260,1,-1,0,unknown,true
31,technician,single,secondary,false,2305,false,false,cellular,4,aug,139,1,-1,0,unknown,false
45,admin.,married,secondary,false,-547,true,false,unknown,3,jun,214,2,-1,0,unknown,false
30,technician,single,tertiary,false,411,false,false,cellular,21,apr,142,1,-1,0,unknown,false
34,blue-collar,married,secondary,false,584,true,false,cellular,18,jul,154,2,-1,0,unknown,false
34,management,married,tertiary,false,997,true,true,cellular,21,nov,81,1,-1,0,unknown,false
39,admin.,divorced,secondary,false,83,true,false,cellular,30,jul,69,6,-1,0,unknown,false
41,management,married,tertiary,false,6563,false,false,cellular,27,aug,136,8,-1,0,unknown,false
32,services,single,secondary,false,0,true,false,cellular,31,jul,99,13,-1,0,unknown,false
32,management,single,tertiary,false,0,false,false,cellular,21,nov,9,6,-1,0,unknown,false
36,blue-collar,married,primary,false,398,true,false,unknown,12,jun,278,1,-1,0,unknown,false
35,admin.,married,tertiary,false,1145,true,false,cellular,2,feb,82,2,-1,0,unknown,false
32,management,single,tertiary,false,2,true,false,cellular,11,sep,100,2,-1,0,unknown,true
33,management,single,tertiary,false,201,true,false,cellular,19,nov,171,1,183,1,failure,false
49,entrepreneur,married,primary,false,563,false,false,unknown,19,jun,84,1,-1,0,unknown,false
35,management,married,tertiary,false,3161,false,false,cellular,8,aug,433,2,-1,0,unknown,false
31,technician,married,secondary,false,0,false,true,cellular,15,jul,624,6,-1,0,unknown,false
42,management,married,secondary,false,1331,false,false,cellular,23,jul,698,2,-1,0,unknown,false
34,housemaid,married,primary,false,2929,false,false,cellular,14,aug,518,2,-1,0,unknown,true
32,services,married,secondary,true,-220,true,true,cellular,25,jul,123,2,-1,0,unknown,false
29,management,single,tertiary,false,5980,true,false,unknown,28,may,317,1,-1,0,unknown,false
32,services,single,secondary,false,48,true,false,cellular,20,apr,8,3,-1,0,unknown,false
50,housemaid,single,unknown,false,0,false,false,telephone,28,jul,118,8,-1,0,unknown,false
58,retired,married,secondary,false,3382,false,true,cellular,28,may,294,2,309,2,failure,false
59,technician,married,secondary,false,2308,false,false,cellular,30,apr,815,1,87,1,other,true
25,student,married,tertiary,false,10,true,false,cellular,21,jul,857,4,-1,0,unknown,true
57,services,married,secondary,false,162,true,false,unknown,5,may,174,1,-1,0,unknown,false
30,blue-collar,single,secondary,false,1073,true,false,cellular,5,may,1130,4,-1,0,unknown,false
26,services,single,secondary,false,1700,true,false,cellular,7,may,13,5,-1,0,unknown,false
50,services,single,primary,false,148,true,false,unknown,7,may,198,2,-1,0,unknown,false
39,services,married,secondary,false,0,true,false,cellular,8,may,503,1,-1,0,unknown,false
45,blue-collar,married,primary,false,185,true,false,cellular,29,jan,249,3,-1,0,unknown,false
37,management,divorced,tertiary,false,896,false,true,cellular,14,aug,343,2,-1,0,unknown,false
47,blue-collar,divorced,primary,false,1279,true,false,cellular,6,feb,479,2,-1,0,unknown,false
50,technician,married,tertiary,false,199,true,true,cellular,3,feb,116,2,253,1,failure,false
40,management,married,secondary,false,99,false,false,cellular,9,feb,15,5,-1,0,unknown,false
35,blue-collar,married,primary,false,378,true,false,unknown,16,may,427,3,-1,0,unknown,false
53,management,married,tertiary,false,15,false,false,cellular,20,aug,921,2,-1,0,unknown,true
35,admin.,married,secondary,false,147,true,true,cellular,29,jan,41,1,184,7,failure,false
54,technician,married,secondary,false,2225,false,true,cellular,13,aug,73,2,-1,0,unknown,false
35,admin.,single,secondary,false,1810,true,false,cellular,25,may,65,2,-1,0,unknown,false
31,housemaid,married,unknown,true,-6,false,true,telephone,7,jul,94,2,-1,0,unknown,false
46,technician,divorced,secondary,false,435,true,false,unknown,15,may,192,3,-1,0,unknown,false
52,management,married,secondary,false,335,false,false,cellular,21,oct,411,1,182,1,failure,true
34,admin.,divorced,secondary,false,-251,false,false,cellular,18,jul,641,1,-1,0,unknown,true
46,services,divorced,secondary,false,5,true,true,cellular,29,jan,305,2,-1,0,unknown,false
54,self-employed,married,secondary,false,641,true,false,cellular,17,apr,472,1,148,2,failure,false
37,admin.,married,tertiary,false,0,true,false,cellular,21,jul,115,1,-1,0,unknown,false
39,admin.,married,tertiary,false,722,false,false,telephone,23,apr,141,1,-1,0,unknown,false
50,technician,married,tertiary,false,3337,true,true,telephone,31,jul,24,14,-1,0,unknown,false
44,technician,divorced,secondary,false,0,false,false,cellular,28,jul,264,5,-1,0,unknown,false
56,admin.,married,secondary,false,1504,true,false,unknown,29,may,66,2,-1,0,unknown,false
40,services,married,tertiary,false,35,false,false,cellular,3,jul,318,4,317,3,failure,false
36,services,married,secondary,false,895,true,true,unknown,4,jun,622,1,-1,0,unknown,false
33,management,married,tertiary,false,752,true,false,cellular,11,aug,104,4,-1,0,unknown,false
33,blue-collar,single,secondary,false,1925,true,false,cellular,2,mar,76,2,-1,0,unknown,false
42,services,married,secondary,false,-246,true,false,unknown,7,may,149,1,-1,0,unknown,false
30,self-employed,single,tertiary,false,901,true,true,unknown,16,may,601,1,-1,0,unknown,false
33,admin.,single,secondary,false,894,false,false,cellular,5,feb,509,2,-1,0,unknown,false
26,blue-collar,single,secondary,false,592,true,true,unknown,27,may,174,1,-1,0,unknown,false
26,admin.,single,secondary,false,3529,false,true,cellular,7,sep,57,2,-1,0,unknown,false
37,services,married,secondary,false,0,true,true,cellular,31,jul,187,2,-1,0,unknown,false
59,retired,married,primary,false,0,false,false,cellular,5,jun,493,2,-1,0,unknown,true
49,blue-collar,married,primary,false,371,true,false,cellular,31,jul,18,44,-1,0,unknown,false
33,blue-collar,single,primary,false,1,true,false,cellular,20,apr,257,1,-1,0,unknown,false
46,technician,single,secondary,false,834,true,false,cellular,11,jul,196,2,-1,0,unknown,false
55,entrepreneur,married,primary,false,298,true,false,unknown,8,may,144,3,-1,0,unknown,false
49,services,married,tertiary,false,306,true,false,cellular,18,aug,285,7,-1,0,unknown,false
51,technician,married,secondary,false,143,true,false,unknown,16,may,627,1,-1,0,unknown,false
27,admin.,married,secondary,false,186,true,false,unknown,27,may,136,2,-1,0,unknown,false
44,technician,married,secondary,false,5597,false,false,unknown,20,jun,27,3,-1,0,unknown,false
40,services,single,secondary,false,1547,true,false,cellular,12,may,88,2,173,1,success,false
36,management,married,tertiary,false,1852,false,false,unknown,8,may,362,1,-1,0,unknown,false
46,admin.,single,secondary,false,1790,true,false,unknown,5,jun,214,5,-1,0,unknown,false
30,services,single,secondary,false,20,true,false,cellular,20,apr,404,6,340,1,failure,false
35,admin.,married,secondary,false,8652,true,false,unknown,24,jun,103,6,-1,0,unknown,false
31,technician,single,secondary,false,1626,false,false,cellular,7,may,356,2,286,3,failure,false
37,admin.,married,secondary,false,749,false,false,cellular,21,apr,219,1,-1,0,unknown,false
49,blue-collar,married,unknown,false,51,true,false,unknown,7,may,984,1,-1,0,unknown,false
27,services,single,secondary,true,-1,false,false,cellular,22,jul,60,2,-1,0,unknown,false
32,blue-collar,married,secondary,false,-32,true,false,cellular,12,may,145,1,-1,0,unknown,false
70,retired,divorced,secondary,false,6850,false,false,telephone,5,mar,252,3,183,1,failure,false
22,technician,single,secondary,false,333,false,true,telephone,12,nov,129,1,-1,0,unknown,false
58,blue-collar,married,secondary,false,-27,false,true,telephone,31,jul,77,13,-1,0,unknown,false
33,blue-collar,married,secondary,false,932,true,false,unknown,21,may,226,1,-1,0,unknown,false
83,retired,divorced,primary,false,0,false,false,telephone,31,may,664,1,77,3,success,false
50,management,divorced,tertiary,false,100,true,true,cellular,13,may,157,1,299,3,failure,false
53,blue-collar,married,secondary,false,-626,true,false,cellular,9,jul,205,1,-1,0,unknown,false
37,management,single,tertiary,false,9,false,false,cellular,26,aug,484,2,-1,0,unknown,false
55,services,divorced,primary,false,653,false,false,unknown,6,jun,800,1,-1,0,unknown,false
49,admin.,married,secondary,false,3608,true,false,unknown,13,nov,231,1,-1,0,unknown,true
41,blue-collar,married,primary,false,293,true,true,cellular,7,may,102,1,-1,0,unknown,false
40,management,single,tertiary,false,36,true,false,unknown,27,may,240,3,-1,0,unknown,false
48,management,married,tertiary,false,263,true,false,unknown,5,may,350,2,-1,0,unknown,false
27,student,single,secondary,false,8366,false,false,cellular,7,may,458,2,349,1,other,false
30,management,single,tertiary,false,2186,true,false,unknown,3,jun,366,1,-1,0,unknown,false
37,entrepreneur,single,secondary,false,20453,true,false,telephone,4,may,115,1,-1,0,unknown,false
37,services,single,secondary,false,105,false,true,unknown,17,jun,260,4,-1,0,unknown,false
40,blue-collar,married,secondary,false,440,true,false,unknown,5,jun,327,2,-1,0,unknown,false
73,retired,married,unknown,false,519,false,false,telephone,16,oct,434,1,57,1,failure,true
